idade,sexo,frequencia_semanal_treino,tipo_atividade,tempo_medio_exercicio,minutos_totais_semana,preco_plano,possui_nutricionista,primeiro_PGC,ultimo_PGC,data_matricula,estado,ano_matricula,mes_matricula,imc,pgc_inicial,pgc_final,evolucao_pgc,evolucao_pgc_percentual
30,M,6.0,Cardio,82.5,495.0,208.0,Não,24.1,14.6,2023-07-18,Ativa,2023,7,,24.1,14.6,-9.500000000000002,-39.41908713692946
62,M,7.0,Natação,99.7,697.9,67.5,Sim,12.1,30.6,2023-10-21,Ativa,2023,10,,12.1,30.6,18.5,152.89256198347107
27,M,4.0,Futebol,26.1,104.4,109.01,Sim,11.6,10.9,2023-02-01,Ativa,2023,2,,11.6,10.9,-0.6999999999999993,-6.034482758620683
28,M,4.0,Yoga,75.1,300.4,171.94,Não,14.2,37.4,2020-06-09,Ativa,2020,6,,14.2,37.4,23.2,163.38028169014086
53,F,2.0,Natação,52.1,104.2,115.49,Sim,39.2,10.4,2024-06-01,Ativa,2024,6,,39.2,10.4,-28.800000000000004,-73.46938775510205
25,M,2.0,Yoga,64.8,129.6,173.07,Não,13.5,14.5,2020-07-06,Ativa,2020,7,,13.5,14.5,1.0,7.4074074074074066
25,M,3.0,Musculação,57.4,172.2,96.39,Sim,32.6,39.8,2022-04-16,Ativa,2022,4,,32.6,39.8,7.199999999999996,22.085889570552133
22,F,,Cardio,119.6,,64.44,Sim,18.7,27.3,2023-02-08,Sedentária,2023,2,,18.7,27.3,8.600000000000001,45.989304812834234
62,M,5.0,Crossfit,63.9,319.5,157.65,Sim,25.9,17.3,2021-08-11,Ativa,2021,8,,25.9,17.3,-8.599999999999998,-33.2046332046332
58,M,1.0,Cardio,69.9,69.9,241.73,Sim,39.6,35.7,2022-04-06,Ativa,2022,4,,39.6,35.7,-3.8999999999999986,-9.848484848484844
51,M,2.0,Cardio,98.0,196.0,202.02,Não,24.7,31.9,2022-05-24,Ativa,2022,5,,24.7,31.9,7.199999999999999,29.1497975708502
34,M,5.0,Musculação,40.7,203.5,264.86,Não,38.2,31.6,2021-12-05,Ativa,2021,12,,38.2,31.6,-6.600000000000001,-17.277486910994767
23,M,2.0,Musculação,29.5,59.0,273.61,Sim,18.1,31.7,2024-03-10,Ativa,2024,3,,18.1,31.7,13.599999999999998,75.13812154696132
62,M,3.0,Musculação,20.6,61.8,91.17,Sim,10.6,10.7,2023-02-18,Ativa,2023,2,,10.6,10.7,0.09999999999999964,0.943396226415091
41,M,7.0,Futebol,65.5,458.5,71.66,Sim,22.2,12.8,2024-02-04,Ativa,2024,2,,22.2,12.8,-9.399999999999999,-42.342342342342334
31,M,7.0,Futebol,22.6,158.2,197.59,Sim,15.5,15.0,2020-07-17,Ativa,2020,7,,15.5,15.0,-0.5,-3.225806451612903
61,M,0.0,Futebol,107.7,0.0,227.52,Não,17.5,27.6,2022-02-06,Sedentária,2022,2,,17.5,27.6,10.100000000000001,57.714285714285715
23,M,4.0,Crossfit,52.7,210.8,253.48,Sim,35.1,35.8,2021-03-05,Ativa,2021,3,,35.1,35.8,0.6999999999999957,1.9943019943019822
36,M,6.0,Cardio,36.0,216.0,197.6,Sim,25.9,35.1,2022-11-16,Ativa,2022,11,,25.9,35.1,9.200000000000003,35.52123552123553
48,M,5.0,Futebol,38.0,190.0,211.17,Sim,24.4,15.8,2020-11-18,Ativa,2020,11,,24.4,15.8,-8.599999999999998,-35.245901639344254
40,M,6.0,Cardio,37.1,222.6,163.41,Não,32.1,29.5,2024-08-01,Ativa,2024,8,,32.1,29.5,-2.6000000000000014,-8.099688473520253
43,F,5.0,Cardio,30.3,151.5,197.65,Sim,37.3,16.8,2024-01-27,Ativa,2024,1,,37.3,16.8,-20.499999999999996,-54.959785522788195
62,M,0.0,Yoga,120.0,0.0,131.14,Não,24.7,21.9,2021-08-08,Sedentária,2021,8,,24.7,21.9,-2.8000000000000007,-11.33603238866397
23,M,4.0,Natação,33.3,133.2,220.98,Não,17.9,26.1,2024-12-28,Ativa,2024,12,,17.9,26.1,8.200000000000003,45.810055865921804
46,M,0.0,Futebol,100.1,0.0,116.43,Não,31.5,22.6,2023-07-09,Sedentária,2023,7,,31.5,22.6,-8.899999999999999,-28.25396825396825
34,M,5.0,Yoga,84.0,420.0,231.33,Não,20.2,35.6,2024-11-18,Ativa,2024,11,,20.2,35.6,15.400000000000002,76.23762376237624
37,M,5.0,Yoga,56.1,280.5,54.51,Sim,34.7,20.8,2024-12-14,Ativa,2024,12,,34.7,20.8,-13.900000000000002,-40.05763688760807
36,M,7.0,Yoga,73.6,515.2,206.91,Sim,19.6,23.8,2025-03-29,Ativa,2025,3,,19.6,23.8,4.199999999999999,21.428571428571423
26,M,4.0,Crossfit,83.3,333.2,259.86,Não,12.8,27.2,2025-03-17,Ativa,2025,3,,12.8,27.2,14.399999999999999,112.49999999999997
40,M,6.0,Musculação,40.0,240.0,59.68,Sim,29.2,32.4,2022-04-21,Ativa,2022,4,,29.2,32.4,3.1999999999999993,10.958904109589039
55,F,0.0,Crossfit,103.1,0.0,76.1,Não,13.3,27.2,2025-03-02,Sedentária,2025,3,,13.3,27.2,13.899999999999999,104.51127819548871
40,F,6.0,Crossfit,47.9,287.4,157.31,Não,32.1,33.8,2024-09-25,Ativa,2024,9,,32.1,33.8,1.6999999999999957,5.295950155763227
24,F,4.0,Yoga,25.8,103.2,166.73,Sim,31.0,18.4,2022-04-11,Ativa,2022,4,,31.0,18.4,-12.600000000000001,-40.645161290322584
59,F,4.0,Futebol,86.2,344.8,62.8,Sim,24.7,10.0,2021-08-09,Ativa,2021,8,,24.7,10.0,-14.7,-59.51417004048582
19,F,1.0,Cardio,71.8,71.8,79.48,Não,31.3,31.1,2024-11-23,Ativa,2024,11,,31.3,31.1,-0.1999999999999993,-0.6389776357827454
38,M,1.0,Natação,27.7,27.7,225.74,Não,34.2,13.7,2024-07-16,Ativa,2024,7,,34.2,13.7,-20.500000000000004,-59.94152046783626
49,M,5.0,Yoga,26.1,130.5,256.08,Sim,19.7,20.7,2023-07-14,Ativa,2023,7,,19.7,20.7,1.0,5.0761421319796955
33,F,6.0,Futebol,47.0,282.0,180.0,Sim,19.9,18.1,2022-11-21,Ativa,2022,11,,19.9,18.1,-1.7999999999999972,-9.045226130653253
62,M,6.0,Cardio,91.3,547.8,81.74,Sim,37.0,25.2,2025-04-30,Ativa,2025,4,,37.0,25.2,-11.8,-31.891891891891895
42,M,7.0,Fut,62.6,438.2,55.35,Não,39.9,31.6,2021-12-15,Ativa,2021,12,,39.9,31.6,-8.299999999999997,-20.80200501253132
23,M,3.0,Yoga,114.5,343.5,231.33,Não,29.1,18.6,2022-07-11,Ativa,2022,7,,29.1,18.6,-10.5,-36.08247422680412
59,M,1.0,Yoga,,,118.65,Não,11.5,33.7,2023-06-06,Ativa,2023,6,,11.5,33.7,22.200000000000003,193.0434782608696
24,M,5.0,Natação,,,283.58,Sim,24.8,35.1,2020-05-11,Ativa,2020,5,,24.8,35.1,10.3,41.53225806451613
21,M,6.0,Crossfit,81.0,486.0,161.39,Sim,26.1,21.9,2022-08-08,Ativa,2022,8,,26.1,21.9,-4.200000000000003,-16.091954022988517
28,M,6.0,Musculação,106.8,640.8,64.82,Não,26.8,36.1,2023-01-06,Ativa,2023,1,,26.8,36.1,9.3,34.701492537313435
53,M,7.0,Yoga,67.6,473.2,165.85,Sim,24.6,30.6,2024-09-16,Ativa,2024,9,,24.6,30.6,6.0,24.390243902439025
48,M,1.0,Cardio,38.0,38.0,285.53,Não,15.3,13.2,2025-01-03,Ativa,2025,1,,15.3,13.2,-2.1000000000000014,-13.725490196078441
20,M,5.0,Musculação,,,127.4,Sim,29.6,35.3,2024-06-06,Ativa,2024,6,,29.6,35.3,5.699999999999996,19.25675675675674
54,F,7.0,Natação,59.2,414.4,121.5,Sim,32.9,28.2,2020-07-09,Ativa,2020,7,,32.9,28.2,-4.699999999999999,-14.285714285714285
35,F,5.0,Musculação,108.8,544.0,172.32,Não,28.6,14.6,2021-04-04,Ativa,2021,4,,28.6,14.6,-14.000000000000002,-48.95104895104895
45,F,4.0,Yoga,79.5,318.0,101.88,Não,17.7,17.5,2024-02-03,Ativa,2024,2,,17.7,17.5,-0.1999999999999993,-1.1299435028248548
28,M,0.0,Natação,114.0,0.0,278.28,Não,14.0,19.1,2021-07-29,Sedentária,2021,7,,14.0,19.1,5.100000000000001,36.42857142857144
36,M,0.0,Cardio,25.0,0.0,215.2,Não,21.7,19.4,2020-09-17,Sedentária,2020,9,,21.7,19.4,-2.3000000000000007,-10.59907834101383
44,M,6.0,Cardio,92.9,557.4,190.16,Sim,15.5,18.8,2020-02-02,Ativa,2020,2,,15.5,18.8,3.3000000000000007,21.290322580645167
49,M,0.0,Crossfit,101.8,0.0,102.45,Sim,39.0,31.2,2022-03-03,Sedentária,2022,3,,39.0,31.2,-7.800000000000001,-20.0
45,M,6.0,Yoga,31.7,190.2,66.91,Não,22.4,31.3,2020-12-28,Ativa,2020,12,,22.4,31.3,8.900000000000002,39.73214285714287
45,M,3.0,Musculação,56.3,168.9,113.7,Não,25.6,11.5,2022-09-29,Ativa,2022,9,,25.6,11.5,-14.100000000000001,-55.078125
55,M,2.0,Musculação,58.8,117.6,286.4,Sim,35.4,21.4,2024-08-10,Ativa,2024,8,,35.4,21.4,-14.0,-39.548022598870055
58,M,,Crossfit,104.0,,153.81,Não,37.9,17.1,2021-12-04,Sedentária,2021,12,,37.9,17.1,-20.799999999999997,-54.88126649076517
34,F,2.0,Natação,73.8,147.6,144.22,Não,21.0,18.8,2020-07-09,Ativa,2020,7,,21.0,18.8,-2.1999999999999993,-10.476190476190473
55,M,2.0,Soccer,46.0,92.0,205.2,Não,25.3,17.7,2024-10-26,Ativa,2024,10,,25.3,17.7,-7.600000000000001,-30.03952569169961
32,F,7.0,Crossfit,46.0,322.0,227.61,Sim,14.3,37.3,2024-07-26,Ativa,2024,7,,14.3,37.3,22.999999999999996,160.8391608391608
22,M,3.0,Yoga,97.6,292.8,98.42,Sim,15.7,32.4,2020-10-13,Ativa,2020,10,,15.7,32.4,16.7,106.36942675159236
22,F,5.0,Cardio,28.3,141.5,196.45,Não,26.2,39.1,2024-07-21,Ativa,2024,7,,26.2,39.1,12.900000000000002,49.23664122137406
42,F,6.0,Cardio,42.4,254.4,280.67,Não,34.7,19.8,2021-11-17,Ativa,2021,11,,34.7,19.8,-14.900000000000002,-42.939481268011534
36,M,7.0,Musculação,59.6,417.2,166.43,Sim,21.7,20.0,2022-06-21,Ativa,2022,6,,21.7,20.0,-1.6999999999999993,-7.834101382488476
38,M,3.0,Musculação,56.4,169.2,188.59,Sim,11.8,10.3,2020-07-15,Ativa,2020,7,,11.8,10.3,-1.5,-12.711864406779661
63,M,0.0,Futebol,83.8,0.0,243.49,Sim,13.8,33.1,2021-05-17,Sedentária,2021,5,,13.8,33.1,19.3,139.85507246376812
20,F,7.0,Yoga,63.1,441.7,71.19,Não,18.5,14.2,2022-05-13,Ativa,2022,5,,18.5,14.2,-4.300000000000001,-23.243243243243246
50,M,5.0,Musculação,63.0,315.0,120.13,Não,20.4,26.2,2021-07-23,Ativa,2021,7,,20.4,26.2,5.800000000000001,28.431372549019613
29,M,7.0,Crossfit,94.9,664.3,120.46,Não,27.5,14.0,2023-07-25,Ativa,2023,7,,27.5,14.0,-13.5,-49.09090909090909
49,M,5.0,Futebol,67.9,339.5,50.05,Sim,25.6,25.9,2024-06-14,Ativa,2024,6,,25.6,25.9,0.29999999999999716,1.171874999999989
44,F,5.0,Futebol,117.6,588.0,102.41,Não,18.4,12.7,2023-01-08,Ativa,2023,1,,18.4,12.7,-5.699999999999999,-30.978260869565215
34,F,2.0,Cardio,87.8,175.6,149.54,Não,33.9,10.9,2020-11-13,Ativa,2020,11,,33.9,10.9,-23.0,-67.84660766961652
34,M,2.0,Musculação,59.5,119.0,65.99,Sim,22.0,11.5,2022-08-16,Ativa,2022,8,,22.0,11.5,-10.5,-47.72727272727273
34,M,2.0,Musculação,37.0,74.0,291.04,Sim,25.4,10.6,2022-09-27,Ativa,2022,9,,25.4,10.6,-14.799999999999999,-58.26771653543307
23,F,1.0,Futebol,52.1,52.1,277.81,Sim,37.7,13.2,2020-09-13,Ativa,2020,9,,37.7,13.2,-24.500000000000004,-64.9867374005305
21,M,5.0,Cardio,32.4,162.0,149.8,Não,32.1,35.0,2022-04-07,Ativa,2022,4,,32.1,35.0,2.8999999999999986,9.034267912772581
40,M,3.0,Futebol,118.8,356.4,173.96,Não,28.9,22.0,2023-11-04,Ativa,2023,11,,28.9,22.0,-6.899999999999999,-23.875432525951553
37,F,6.0,Natação,31.8,190.8,273.41,Sim,28.8,11.2,2022-08-29,Ativa,2022,8,,28.8,11.2,-17.6,-61.111111111111114
25,M,5.0,Natação,,,178.22,Não,15.6,23.5,2021-02-17,Ativa,2021,2,,15.6,23.5,7.9,50.64102564102565
26,M,6.0,Yoga,79.3,475.8,197.96,Não,18.4,20.2,2024-03-06,Ativa,2024,3,,18.4,20.2,1.8000000000000007,9.78260869565218
30,M,3.0,Yoga,32.3,96.9,208.51,Sim,38.9,26.7,2021-07-28,Ativa,2021,7,,38.9,26.7,-12.2,-31.362467866323907
32,M,1.0,Yoga,37.5,37.5,295.01,Não,14.6,38.4,2020-03-19,Ativa,2020,3,,14.6,38.4,23.799999999999997,163.01369863013696
56,F,1.0,Yoga,,,89.57,Sim,31.0,23.2,2023-12-31,Ativa,2023,12,,31.0,23.2,-7.800000000000001,-25.161290322580648
40,F,,Yoga,75.2,,91.63,Sim,20.2,29.5,2023-08-26,Sedentária,2023,8,,20.2,29.5,9.3,46.03960396039605
60,M,4.0,Yoga,20.9,83.6,263.63,Não,33.0,17.8,2021-12-15,Ativa,2021,12,,33.0,17.8,-15.2,-46.060606060606055
22,F,7.0,Futebol,69.4,485.8,163.93,Sim,38.7,32.7,2022-07-07,Ativa,2022,7,,38.7,32.7,-6.0,-15.503875968992247
35,M,3.0,Musculação,30.5,91.5,273.68,Sim,32.1,36.7,2023-04-27,Ativa,2023,4,,32.1,36.7,4.600000000000001,14.33021806853583
26,M,6.0,Natação,113.1,678.6,291.31,Sim,21.5,30.4,2025-05-04,Ativa,2025,5,,21.5,30.4,8.899999999999999,41.3953488372093
48,M,3.0,Musculação,77.5,232.5,72.1,Não,12.0,37.7,2020-05-30,Ativa,2020,5,,12.0,37.7,25.700000000000003,214.1666666666667
37,M,0.0,Musculação,101.4,0.0,66.3,Sim,37.0,37.8,2020-01-22,Sedentária,2020,1,,37.0,37.8,0.7999999999999972,2.1621621621621547
20,M,0.0,Yoga,72.6,0.0,104.5,Sim,38.0,25.4,2020-05-05,Sedentária,2020,5,,38.0,25.4,-12.600000000000001,-33.15789473684211
61,M,7.0,Crossfit,106.5,745.5,174.24,Não,13.1,29.7,2025-06-02,Ativa,2025,6,,13.1,29.7,16.6,126.7175572519084
18,F,5.0,Crossfit,83.7,418.5,233.38,Não,34.7,18.3,2021-02-03,Ativa,2021,2,,34.7,18.3,-16.400000000000002,-47.262247838616716
47,F,7.0,Futebol,105.9,741.3,271.19,Não,13.7,37.7,2024-06-29,Ativa,2024,6,,13.7,37.7,24.000000000000004,175.18248175182484
37,F,4.0,Yoga,50.8,203.2,94.09,Sim,13.9,20.3,2025-01-04,Ativa,2025,1,,13.9,20.3,6.4,46.043165467625904
56,F,4.0,Natação,81.7,326.8,94.71,Não,29.5,17.2,2025-05-20,Ativa,2025,5,,29.5,17.2,-12.3,-41.694915254237294
23,F,7.0,Cardio,41.7,291.9,137.92,Não,32.0,37.0,2023-06-06,Ativa,2023,6,,32.0,37.0,5.0,15.625
23,F,3.0,Cardio,84.3,252.9,265.84,Não,11.7,35.5,2024-11-16,Ativa,2024,11,,11.7,35.5,23.8,203.41880341880346
36,F,3.0,Crossfit,29.8,89.4,295.09,Sim,38.1,27.5,2023-07-05,Ativa,2023,7,,38.1,27.5,-10.600000000000001,-27.821522309711288
35,M,7.0,Musculação,29.6,207.2,285.3,Sim,36.4,29.3,2022-05-23,Ativa,2022,5,,36.4,29.3,-7.099999999999998,-19.5054945054945
54,M,5.0,Cardio,95.4,477.0,177.81,Sim,32.2,38.6,2020-09-19,Ativa,2020,9,,32.2,38.6,6.399999999999999,19.875776397515523
38,M,2.0,Futebol,43.8,87.6,55.14,Não,39.4,23.9,2025-05-07,Ativa,2025,5,,39.4,23.9,-15.5,-39.340101522842644
62,M,0.0,Crossfit,54.2,0.0,115.83,Não,32.5,20.0,2020-04-07,Sedentária,2020,4,,32.5,20.0,-12.5,-38.46153846153847
53,M,0.0,Cardio,30.5,0.0,178.91,Sim,37.8,31.7,2024-04-29,Sedentária,2024,4,,37.8,31.7,-6.099999999999998,-16.137566137566132
47,M,1.0,Cardio,30.4,30.4,255.53,Sim,19.2,21.7,2021-03-20,Ativa,2021,3,,19.2,21.7,2.5,13.020833333333334
19,M,4.0,Musculação,61.2,244.8,223.3,Não,14.1,37.9,2020-09-22,Ativa,2020,9,,14.1,37.9,23.799999999999997,168.79432624113474
35,M,6.0,Cardio,114.8,688.8,231.6,Não,39.5,28.5,2024-05-26,Ativa,2024,5,,39.5,28.5,-11.0,-27.848101265822784
42,F,5.0,Natação,89.2,446.0,87.32,Sim,12.1,12.6,2021-12-19,Ativa,2021,12,,12.1,12.6,0.5,4.132231404958678
26,M,6.0,Yoga,118.8,712.8,61.65,Sim,25.7,18.0,2024-06-05,Ativa,2024,6,,25.7,18.0,-7.699999999999999,-29.961089494163424
58,M,4.0,Natação,68.0,272.0,108.31,Não,10.3,20.5,2020-03-20,Ativa,2020,3,,10.3,20.5,10.2,99.02912621359222
24,F,4.0,Yoga,110.6,442.4,187.18,Não,15.0,13.4,2023-10-16,Ativa,2023,10,,15.0,13.4,-1.5999999999999996,-10.666666666666664
39,M,4.0,Futebol,20.3,81.2,216.13,Não,29.3,22.1,2020-02-04,Ativa,2020,2,,29.3,22.1,-7.199999999999999,-24.57337883959044
58,M,2.0,Cardio,97.7,195.4,94.45,Não,12.8,33.6,2023-11-23,Ativa,2023,11,,12.8,33.6,20.8,162.5
64,M,1.0,Futebol,119.2,119.2,197.32,Sim,37.8,21.9,2023-04-14,Ativa,2023,4,,37.8,21.9,-15.899999999999999,-42.06349206349206
39,M,,Musculação,63.7,,190.7,Sim,37.7,27.3,2024-05-12,Sedentária,2024,5,,37.7,27.3,-10.400000000000002,-27.58620689655173
45,M,0.0,Natação,116.9,0.0,197.02,Sim,10.7,18.1,2020-09-16,Sedentária,2020,9,,10.7,18.1,7.400000000000002,69.15887850467293
57,M,5.0,Crossfit,82.8,414.0,104.83,Sim,18.0,23.5,2022-05-02,Ativa,2022,5,,18.0,23.5,5.5,30.555555555555557
20,F,3.0,Natação,46.6,139.8,189.81,Sim,13.4,26.7,2025-07-28,Ativa,2025,7,,13.4,26.7,13.299999999999999,99.25373134328356
43,M,2.0,Futebol,20.6,41.2,248.25,Não,14.9,18.7,2020-08-19,Ativa,2020,8,,14.9,18.7,3.799999999999999,25.503355704697977
60,F,2.0,Natação,,,103.14,Não,22.3,23.8,2025-05-22,Ativa,2025,5,,22.3,23.8,1.5,6.726457399103139
33,F,4.0,Fut,53.6,214.4,272.3,Não,39.2,39.0,2024-01-24,Ativa,2024,1,,39.2,39.0,-0.20000000000000284,-0.5102040816326603
51,M,1.0,Futebol,25.4,25.4,122.22,Sim,24.8,21.5,2021-07-28,Ativa,2021,7,,24.8,21.5,-3.3000000000000007,-13.306451612903228
48,M,2.0,Yoga,106.0,212.0,143.47,Sim,36.7,27.4,2022-12-05,Ativa,2022,12,,36.7,27.4,-9.300000000000004,-25.34059945504088
38,M,,Natação,87.7,,226.9,Sim,13.8,38.9,2020-04-04,Sedentária,2020,4,,13.8,38.9,25.099999999999998,181.88405797101447
58,M,2.0,Musculação,32.1,64.2,62.81,Sim,18.4,35.3,2020-09-10,Ativa,2020,9,,18.4,35.3,16.9,91.84782608695652
22,M,1.0,Crossfit,90.9,90.9,82.97,Sim,24.5,27.8,2025-03-26,Ativa,2025,3,,24.5,27.8,3.3000000000000007,13.469387755102044
55,F,3.0,Cardio,64.8,194.4,113.06,Sim,11.6,30.7,2024-08-28,Ativa,2024,8,,11.6,30.7,19.1,164.65517241379314
18,M,6.0,Cardio,83.0,498.0,89.93,Não,21.2,11.5,2020-01-25,Ativa,2020,1,,21.2,11.5,-9.7,-45.75471698113208
20,M,0.0,Futebol,67.8,0.0,234.24,Não,39.5,29.5,2021-06-01,Sedentária,2021,6,,39.5,29.5,-10.0,-25.31645569620253
50,M,2.0,Futebol,85.8,171.6,175.95,Não,14.8,23.7,2023-02-08,Ativa,2023,2,,14.8,23.7,8.899999999999999,60.13513513513512
19,M,5.0,Yoga,117.7,588.5,81.7,Não,20.2,39.9,2020-03-17,Ativa,2020,3,,20.2,39.9,19.7,97.52475247524752
57,M,3.0,Crossfit,66.6,199.8,273.21,Sim,37.0,18.4,2025-03-11,Ativa,2025,3,,37.0,18.4,-18.6,-50.27027027027028
28,M,0.0,Natação,114.4,0.0,297.99,Sim,28.0,32.0,2025-08-30,Sedentária,2025,8,,28.0,32.0,4.0,14.285714285714285
31,F,7.0,Crossfit,91.7,641.9,114.48,Não,18.2,10.2,2021-12-22,Ativa,2021,12,,18.2,10.2,-8.0,-43.956043956043956
22,M,,Futebol,,,251.68,Não,25.3,33.3,2023-02-02,Sedentária,2023,2,,25.3,33.3,7.9999999999999964,31.62055335968378
32,M,6.0,Yoga,98.1,588.6,113.02,Não,34.1,32.0,2023-11-20,Ativa,2023,11,,34.1,32.0,-2.1000000000000014,-6.158357771261001
34,M,,Futebol,46.5,,92.11,Não,28.5,29.1,2021-08-24,Sedentária,2021,8,,28.5,29.1,0.6000000000000014,2.105263157894742
38,M,6.0,Musculação,53.2,319.2,290.78,Não,12.9,22.7,2021-08-02,Ativa,2021,8,,12.9,22.7,9.799999999999999,75.96899224806201
37,M,6.0,Cardio,76.3,457.8,190.16,Sim,24.0,34.6,2023-04-15,Ativa,2023,4,,24.0,34.6,10.600000000000001,44.16666666666667
52,M,4.0,Crossfit,,,57.0,Não,31.3,13.2,2023-09-05,Ativa,2023,9,,31.3,13.2,-18.1,-57.827476038338666
60,F,7.0,Musculação,21.7,151.9,246.95,Não,24.8,32.4,2021-01-12,Ativa,2021,1,,24.8,32.4,7.599999999999998,30.64516129032257
63,F,7.0,Crossfit,70.0,490.0,196.6,Sim,33.7,21.5,2023-09-05,Ativa,2023,9,,33.7,21.5,-12.200000000000003,-36.20178041543027
21,F,4.0,Crossfit,21.1,84.4,192.7,Não,18.2,29.7,2023-11-30,Ativa,2023,11,,18.2,29.7,11.5,63.18681318681318
60,M,6.0,Musculação,75.5,453.0,78.36,Não,19.9,23.1,2023-12-22,Ativa,2023,12,,19.9,23.1,3.200000000000003,16.080402010050264
36,M,6.0,Musculação,,,133.69,Sim,33.2,29.3,2022-03-20,Ativa,2022,3,,33.2,29.3,-3.900000000000002,-11.746987951807235
32,F,3.0,Yoga,74.2,222.6,286.53,Não,21.1,31.7,2025-03-13,Ativa,2025,3,,21.1,31.7,10.599999999999998,50.23696682464453
25,F,4.0,Crossfit,,,103.53,Não,28.4,20.4,2020-01-18,Ativa,2020,1,,28.4,20.4,-8.0,-28.169014084507044
45,F,0.0,Cardio,88.7,0.0,295.89,Sim,25.0,13.9,2021-01-28,Sedentária,2021,1,,25.0,13.9,-11.1,-44.4
59,F,5.0,Natação,53.7,268.5,159.87,Sim,15.5,33.9,2022-06-14,Ativa,2022,6,,15.5,33.9,18.4,118.70967741935483
48,M,4.0,Yoga,102.8,411.2,231.39,Sim,31.4,11.7,2022-03-29,Ativa,2022,3,,31.4,11.7,-19.7,-62.738853503184714
33,M,7.0,Cardio,70.7,494.9,247.15,Não,14.5,18.9,2024-01-04,Ativa,2024,1,,14.5,18.9,4.399999999999999,30.344827586206886
44,M,2.0,Yoga,57.4,114.8,70.62,Não,35.3,11.5,2025-03-19,Ativa,2025,3,,35.3,11.5,-23.799999999999997,-67.42209631728045
38,F,1.0,Musculação,89.8,89.8,237.89,Sim,39.9,32.2,2024-05-28,Ativa,2024,5,,39.9,32.2,-7.699999999999996,-19.29824561403508
54,F,0.0,Futebol,29.4,0.0,164.66,Não,24.7,11.3,2022-01-10,Sedentária,2022,1,,24.7,11.3,-13.399999999999999,-54.25101214574899
32,M,7.0,Futebol,60.5,423.5,177.12,Não,21.7,29.5,2025-01-11,Ativa,2025,1,,21.7,29.5,7.800000000000001,35.9447004608295
36,M,7.0,Yoga,109.7,767.9,91.36,Sim,39.3,20.3,2022-09-15,Ativa,2022,9,,39.3,20.3,-18.999999999999996,-48.34605597964376
25,F,1.0,Cardio,20.4,20.4,156.17,Sim,20.7,12.5,2020-01-15,Ativa,2020,1,,20.7,12.5,-8.2,-39.61352657004831
61,M,2.0,Futebol,45.2,90.4,216.3,Sim,20.0,21.9,2021-05-26,Ativa,2021,5,,20.0,21.9,1.8999999999999986,9.499999999999993
39,M,0.0,Soccer,85.9,0.0,265.78,Não,35.2,31.5,2020-01-14,Sedentária,2020,1,,35.2,31.5,-3.700000000000003,-10.511363636363644
37,M,4.0,Yoga,22.9,91.6,152.56,Não,12.7,26.4,2022-04-04,Ativa,2022,4,,12.7,26.4,13.7,107.87401574803151
23,M,6.0,Crossfit,58.2,349.2,52.14,Sim,17.8,20.6,2021-02-12,Ativa,2021,2,,17.8,20.6,2.8000000000000007,15.730337078651688
47,F,4.0,Yoga,53.7,214.8,192.85,Não,21.6,14.3,2022-02-04,Ativa,2022,2,,21.6,14.3,-7.300000000000001,-33.7962962962963
20,M,5.0,Futebol,109.2,546.0,61.89,Não,31.5,33.3,2025-02-05,Ativa,2025,2,,31.5,33.3,1.7999999999999972,5.714285714285705
52,M,6.0,Cardio,70.6,423.6,219.69,Não,27.5,12.4,2023-02-09,Ativa,2023,2,,27.5,12.4,-15.1,-54.90909090909091
18,F,6.0,Yoga,80.8,484.8,130.88,Sim,12.7,14.5,2024-08-09,Ativa,2024,8,,12.7,14.5,1.8000000000000007,14.173228346456698
50,M,0.0,Musculação,53.4,0.0,73.45,Sim,14.1,28.6,2024-12-14,Sedentária,2024,12,,14.1,28.6,14.500000000000002,102.83687943262412
53,M,6.0,Futebol,64.8,388.8,258.67,Não,18.2,27.0,2020-04-08,Ativa,2020,4,,18.2,27.0,8.8,48.35164835164836
19,F,4.0,Crossfit,77.3,309.2,260.36,Não,37.5,23.3,2022-12-04,Ativa,2022,12,,37.5,23.3,-14.2,-37.86666666666667
40,M,7.0,Yoga,90.8,635.6,195.1,Sim,22.6,35.5,2024-10-06,Ativa,2024,10,,22.6,35.5,12.899999999999999,57.079646017699105
48,M,1.0,Yoga,114.4,114.4,299.94,Sim,39.2,17.8,2025-07-17,Ativa,2025,7,,39.2,17.8,-21.400000000000002,-54.59183673469388
22,M,0.0,Crossfit,30.4,0.0,95.13,Sim,31.6,31.1,2024-09-07,Sedentária,2024,9,,31.6,31.1,-0.5,-1.582278481012658
55,M,5.0,Futebol,96.8,484.0,223.49,Sim,19.6,21.6,2022-09-12,Ativa,2022,9,,19.6,21.6,2.0,10.20408163265306
37,M,5.0,Yoga,40.2,201.0,152.3,Sim,10.1,24.7,2022-10-19,Ativa,2022,10,,10.1,24.7,14.6,144.55445544554456
41,M,6.0,Cardio,119.6,717.6,163.37,Não,18.2,29.5,2023-10-28,Ativa,2023,10,,18.2,29.5,11.3,62.08791208791209
23,M,1.0,Cardio,,,273.53,Sim,18.1,23.1,2020-08-25,Ativa,2020,8,,18.1,23.1,5.0,27.62430939226519
51,F,,Cardio,29.7,,221.63,Não,15.6,34.7,2021-01-25,Sedentária,2021,1,,15.6,34.7,19.1,122.43589743589745
